rcid,session,date,unres,me,nu,di,hr,co,ec
2276,36,1981-12-06T00:00:00Z,R/36/147D,1,0,0,0,1,0
2277,36,1981-12-06T00:00:00Z,R/36/147E,1,0,0,0,1,0
2278,36,1981-12-06T00:00:00Z,R/36/147F,1,0,0,0,1,0
2279,36,1981-12-06T00:00:00Z,R/36/147G,1,0,0,0,0,0
2280,36,1981-12-06T00:00:00Z,R/36/149B,0,0,0,0,0,0
2281,36,1981-12-06T00:00:00Z,R/36/150,1,0,0,0,0,0
2282,36,1981-12-01T00:00:00Z,R/36/73,1,0,0,0,1,1
2283,36,1981-12-06T00:00:00Z,R/36/145,0,0,0,0,0,1
2284,36,1981-12-07T00:00:00Z,R/36/173,1,0,0,0,1,0
2285,36,1981-12-07T00:00:00Z,R/36/175,0,0,0,0,0,1
2286,36,1981-12-07T00:00:00Z,R/36/188,0,0,1,0,0,0
2287,36,1981-12-07T00:00:00Z,R/36/210,0,0,0,0,0,0
2288,36,1981-12-07T00:00:00Z,R/36/225,0,0,0,0,0,1
2289,36,1981-10-01T00:00:00Z,R/36/8,1,1,0,0,0,0
2290,36,1981-10-01T00:00:00Z,R/36/12,0,0,0,1,0,0
2291,36,1981-10-01T00:00:00Z,R/36/13,0,0,0,1,0,0
2292,36,1981-11-02T00:00:00Z,R/36/18,0,0,0,0,0,0
2293,36,1981-11-02T00:00:00Z,R/36/19,0,0,0,0,0,0
2294,36,1981-11-02T00:00:00Z,R/36/21,0,0,0,0,0,0
2295,36,1981-11-06T00:00:00Z,R/36/29,0,0,0,1,0,0
2296,36,1981-11-04T00:00:00Z,R/36/56A,0,0,0,0,0,0
2297,36,1981-12-04T00:00:00Z,R/36/133,0,0,0,1,0,0
2298,36,1981-12-06T00:00:00Z,R/36/151,0,0,0,1,0,0
2299,36,1981-12-06T00:00:00Z,R/36/155,0,0,1,0,0,0
2300,36,1981-12-06T00:00:00Z,R/36/157,0,0,0,1,0,0
2301,36,1981-11-03T00:00:00Z,R/36/46,0,0,0,0,0,0
2302,36,1981-11-03T00:00:00Z,R/36/49,0,0,0,0,1,0
2303,36,1981-11-03T00:00:00Z,R/36/50,0,0,0,0,1,0
2304,36,1981-11-03T00:00:00Z,R/36/51,1,0,0,0,0,0
2305,36,1981-11-03T00:00:00Z,R/36/52,0,0,0,0,0,0
2306,36,1981-11-02T00:00:00Z,R/36/66A,0,0,0,0,0,0
2307,36,1981-11-02T00:00:00Z,R/36/66B,0,0,0,0,0,0
2308,36,1981-12-07T00:00:00Z,R/36/116A,1,0,0,0,0,0
2309,36,1981-12-07T00:00:00Z,R/36/116B,0,0,0,0,0,0
2310,36,1981-12-01T00:00:00Z,R/36/231A,0,0,0,0,0,0
2311,36,1981-12-01T00:00:00Z,R/36/232,0,0,0,0,0,0
2312,36,1981-12-01T00:00:00Z,R/36/234A,0,0,0,0,0,0
2313,36,1981-12-01T00:00:00Z,R/36/234B,0,0,0,0,0,0
2314,36,1981-12-01T00:00:00Z,R/36/235/IV,0,0,0,0,0,0
2315,36,1981-12-01T00:00:00Z,R/36/235/VI,0,0,0,0,0,0
2316,36,1981-12-01T00:00:00Z,R/36/235/IX,0,0,0,0,0,0
2317,36,1981-12-01T00:00:00Z,R/36/235/XII,0,0,0,0,0,0
2318,36,1981-12-01T00:00:00Z,R/36/235/XVI,0,0,0,0,0,0
2319,36,1981-12-01T00:00:00Z,R/36/237,0,0,0,0,0,0
2320,36,1981-12-01T00:00:00Z,R/36/240A,0,0,0,0,0,0
2321,36,1981-12-01T00:00:00Z,R/36/240C,0,0,0,0,0,0
2322,36,1981-12-01T00:00:00Z,R/36/241,0,0,0,0,0,0
2323,36,1981-12-01T00:00:00Z,R/36/242,0,0,0,0,0,0
2324,36,1981-11-06T00:00:00Z,R/36/31,0,0,0,0,0,0
2325,36,1981-12-07T00:00:00Z,R/36/106,0,0,0,0,0,0
2326,36,1981-12-07T00:00:00Z,R/36/107,0,0,0,0,0,0
2327,36,1981-12-07T00:00:00Z,R/36/112,0,0,0,0,0,0
2328,36,1981-12-01T00:00:00Z,R/36/122,0,0,0,0,0,0
2329,36,1981-12-01T00:00:00Z,R/36/324,0,0,0,0,0,0
2330,36,1981-12-06T00:00:00Z,R/36/435,0,0,0,1,0,0
2491,38,1983-10-04T00:00:00Z,R/38/3,0,0,0,0,0,0
2492,38,1983-11-06T00:00:00Z,R/38/7,0,0,0,0,0,0
2493,38,1983-11-07T00:00:00Z,R/38/9,1,1,0,0,0,0
2494,38,1983-11-05T00:00:00Z,R/38/11,0,0,0,0,0,0
2495,38,1983-11-06T00:00:00Z,R/38/12,0,0,0,0,0,0
2496,38,1983-11-04T00:00:00Z,R/38/13,0,0,0,0,1,0
2497,38,1983-11-06T00:00:00Z,R/38/29,0,0,0,0,0,0
2498,38,1983-11-01T00:00:00Z,R/38/34,0,0,0,0,0,0
2499,38,1983-12-03T00:00:00Z,R/38/36A,0,0,0,0,1,0
2500,38,1983-12-03T00:00:00Z,R/38/36B,0,0,0,0,0,0
2501,38,1983-12-03T00:00:00Z,R/38/36C,0,0,0,0,0,0
2502,38,1983-12-03T00:00:00Z,R/38/36D,0,0,0,0,0,0
2503,38,1983-12-03T00:00:00Z,R/38/36E,0,0,0,0,0,0
2504,38,1983-12-06T00:00:00Z,R/38/39A,0,0,0,1,0,0
2505,38,1983-12-06T00:00:00Z,R/38/39B,0,0,0,1,0,0
2506,38,1983-12-06T00:00:00Z,R/38/39C,0,0,0,0,0,0
2507,38,1983-12-06T00:00:00Z,R/38/39D,0,0,0,0,0,0
2508,38,1983-12-06T00:00:00Z,R/38/39E,0,0,0,1,0,0
2509,38,1983-12-06T00:00:00Z,R/38/39F,1,1,0,0,0,0
2510,38,1983-12-06T00:00:00Z,R/38/39G,0,1,0,0,0,0
2511,38,1983-12-06T00:00:00Z,R/38/39I,0,0,0,0,0,1
2512,38,1983-12-06T00:00:00Z,R/38/39J,0,0,0,0,0,0
2513,38,1983-12-06T00:00:00Z,R/38/39K,0,0,0,1,0,0
2514,38,1983-12-01T00:00:00Z,R/38/54,0,0,0,0,1,0
2515,38,1983-12-01T00:00:00Z,R/38/55,0,0,0,0,1,0
2516,38,1983-12-07T00:00:00Z,R/38/58A,1,0,0,1,0,0
2517,38,1983-12-07T00:00:00Z,R/38/58B,1,0,0,1,0,0
2518,38,1983-12-07T00:00:00Z,R/38/58C,1,0,0,0,1,0
2519,38,1983-12-07T00:00:00Z,R/38/58D,1,0,0,0,0,0
2520,38,1983-12-07T00:00:00Z,R/38/58E,1,0,0,0,0,0
2521,38,1983-12-01T00:00:00Z,R/38/59A,0,0,0,0,0,0
2522,38,1983-12-06T00:00:00Z,R/38/180A,1,0,0,0,1,0
2523,38,1983-12-06T00:00:00Z,R/38/180B,1,0,0,0,1,0
2524,38,1983-12-06T00:00:00Z,R/38/180C,1,0,0,0,0,0
2525,38,1983-12-06T00:00:00Z,R/38/180D,1,0,0,0,0,0
2526,38,1983-12-06T00:00:00Z,R/38/180E,1,0,0,0,0,0
2527,38,1983-12-02T00:00:00Z,R/38/61,0,1,1,0,0,0
2528,38,1983-12-02T00:00:00Z,R/38/62,0,1,1,0,0,0
2529,38,1983-12-02T00:00:00Z,R/38/63,0,1,1,0,0,0
2530,38,1983-12-02T00:00:00Z,R/38/65,0,1,1,0,0,0
2531,38,1983-12-02T00:00:00Z,R/38/67,0,1,1,0,0,0
2532,38,1983-12-02T00:00:00Z,R/38/68,0,1,0,0,0,0
2533,38,1983-12-02T00:00:00Z,R/38/69,1,1,1,0,0,0
2534,38,1983-12-02T00:00:00Z,R/38/70,0,0,1,0,0,0
2535,38,1983-12-02T00:00:00Z,R/38/71A,0,0,1,0,0,1
2536,38,1983-12-02T00:00:00Z,R/38/72,0,1,0,0,0,0
2537,38,1983-12-02T00:00:00Z,R/38/73B,0,1,1,0,0,0
2538,38,1983-12-02T00:00:00Z,R/38/73E,0,1,1,0,0,0
2539,38,1983-12-02T00:00:00Z,R/38/73F,0,0,1,0,0,0
2540,38,1983-12-02T00:00:00Z,R/38/73G,0,1,1,0,0,0
2541,38,1983-12-02T00:00:00Z,R/38/73H,0,0,1,0,0,0
2542,38,1983-12-02T00:00:00Z,R/38/74,0,1,1,0,0,0
2543,38,1983-12-02T00:00:00Z,R/38/75,0,1,0,0,0,0
2544,38,1983-12-02T00:00:00Z,R/38/76,0,1,1,0,0,0
2545,38,1983-12-07T00:00:00Z,R/38/181A,0,1,1,0,0,0
2546,38,1983-12-07T00:00:00Z,R/38/181B,0,1,1,0,0,0
2547,38,1983-12-07T00:00:00Z,R/38/182,0,1,1,0,0,1
2548,38,1983-12-07T00:00:00Z,R/38/183A,0,0,1,0,0,0
2549,38,1983-12-07T00:00:00Z,R/38/183B,0,1,1,0,0,0
2550,38,1983-12-07T00:00:00Z,R/38/183C,0,1,1,0,0,1
2551,38,1983-12-07T00:00:00Z,R/38/183D,0,1,1,0,0,0
2552,38,1983-12-07T00:00:00Z,R/38/183F,0,0,1,0,0,0
2553,38,1983-12-07T00:00:00Z,R/38/183G,0,1,1,0,0,0
2554,38,1983-12-07T00:00:00Z,R/38/183H,0,0,1,0,0,0
2555,38,1983-12-07T00:00:00Z,R/38/183I,0,0,1,0,0,0
2556,38,1983-12-07T00:00:00Z,R/38/183J,0,1,1,0,0,0
2557,38,1983-12-07T00:00:00Z,R/38/183L,0,0,1,0,0,0
2558,38,1983-12-07T00:00:00Z,R/38/183M,0,1,1,0,0,0
2559,38,1983-12-07T00:00:00Z,R/38/183N,0,1,1,0,0,0
2560,38,1983-12-07T00:00:00Z,R/38/183P,0,0,0,0,0,0
2561,38,1983-12-07T00:00:00Z,R/38/184B,0,0,0,0,0,0
2562,38,1983-12-07T00:00:00Z,R/38/187A,0,0,1,0,0,0
2563,38,1983-12-07T00:00:00Z,R/38/187C,0,0,1,0,0,0
2564,38,1983-12-07T00:00:00Z,R/38/188A,0,0,1,0,0,0
2565,38,1983-12-07T00:00:00Z,R/38/188C,0,1,0,0,0,0
2566,38,1983-12-07T00:00:00Z,R/38/188E,0,1,1,0,0,0
2567,38,1983-12-07T00:00:00Z,R/38/188F,0,0,1,0,0,0
2568,38,1983-12-07T00:00:00Z,R/38/188G,0,1,1,0,0,0
2569,38,1983-12-07T00:00:00Z,R/38/188H,0,0,1,0,0,0
2570,38,1983-12-07T00:00:00Z,R/38/188I,0,1,0,0,0,0
2571,38,1983-12-07T00:00:00Z,R/38/188J,0,0,1,0,0,0
2572,38,1983-12-07T00:00:00Z,R/38/190,0,0,1,0,0,0
2573,38,1983-12-07T00:00:00Z,R/38/191,0,0,0,0,0,0
2574,38,1983-12-02T00:00:00Z,R/38/79A,1,0,0,0,0,0
2575,38,1983-12-02T00:00:00Z,R/38/79B,1,0,0,1,1,0
2576,38,1983-12-02T00:00:00Z,R/38/79C,1,0,0,0,0,0
2577,38,1983-12-02T00:00:00Z,R/38/79D,1,0,0,1,1,0
2578,38,1983-12-02T00:00:00Z,R/38/79E,1,0,0,0,0,0
2579,38,1983-12-02T00:00:00Z,R/38/79F,1,0,0,0,0,0
2580,38,1983-12-02T00:00:00Z,R/38/79G,1,0,0,0,1,0
2581,38,1983-12-02T00:00:00Z,R/38/79H,1,0,0,0,0,0
2582,38,1983-12-02T00:00:00Z,R/38/80,0,0,0,0,0,0
2583,38,1983-12-02T00:00:00Z,R/38/81,0,0,0,0,0,0
2584,38,1983-12-02T00:00:00Z,R/38/82B,0,0,0,0,0,0
2585,38,1983-12-02T00:00:00Z,R/38/83A,1,0,0,0,0,0
2586,38,1983-12-02T00:00:00Z,R/38/83D,1,0,0,0,0,0
2587,38,1983-12-02T00:00:00Z,R/38/83E,1,0,0,0,0,0
2588,38,1983-12-02T00:00:00Z,R/38/83F,1,0,0,0,0,0
2589,38,1983-12-02T00:00:00Z,R/38/83G,1,0,0,0,1,0
2590,38,1983-12-02T00:00:00Z,R/38/83H,1,0,0,0,0,0
2591,38,1983-12-02T00:00:00Z,R/38/83I,1,0,0,0,0,0
2592,38,1983-12-02T00:00:00Z,R/38/83J,1,0,0,0,0,0
2593,38,1983-12-02T00:00:00Z,R/38/83K,1,0,0,0,1,0
2594,38,1983-12-02T00:00:00Z,R/38/85,1,0,0,0,0,0
2595,38,1983-12-06T00:00:00Z,R/38/144,1,0,0,0,1,1
2596,38,1983-12-06T00:00:00Z,R/38/145,1,0,0,0,0,0
2597,38,1983-12-06T00:00:00Z,R/38/150,0,0,0,0,0,0
2598,38,1983-12-06T00:00:00Z,R/38/154,0,0,0,0,0,0
2599,38,1983-12-06T00:00:00Z,R/38/162,0,0,0,0,0,0
2600,38,1983-12-06T00:00:00Z,R/38/166,1,0,0,0,1,0
2601,38,1983-12-06T00:00:00Z,R/38/174,0,0,0,0,0,1
2602,38,1983-12-06T00:00:00Z,R/38/177,0,0,0,0,0,0
2603,38,1983-12-07T00:00:00Z,R/38/196,0,0,0,0,0,1
2604,38,1983-12-07T00:00:00Z,R/38/197,0,0,0,0,0,1
2605,38,1983-12-07T00:00:00Z,R/38/202,0,0,0,0,0,1
2606,38,1983-11-05T00:00:00Z,R/38/17,1,0,0,0,1,0
2607,38,1983-11-05T00:00:00Z,R/38/19,0,0,0,1,0,0
2608,38,1983-11-05T00:00:00Z,R/38/25,0,0,0,0,1,0
2609,38,1983-12-03T00:00:00Z,R/38/100,0,0,0,1,0,0
2610,38,1983-12-03T00:00:00Z,R/38/101,0,0,0,1,0,0
2611,38,1983-12-03T00:00:00Z,R/38/102,0,0,0,1,0,0
2612,38,1983-12-03T00:00:00Z,R/38/107,0,0,0,0,0,0
2613,38,1983-12-03T00:00:00Z,R/38/108,0,0,0,1,0,0
2614,38,1983-12-03T00:00:00Z,R/38/112,0,0,0,0,0,0
2615,38,1983-12-03T00:00:00Z,R/38/113,0,0,0,1,0,0
2616,38,1983-12-03T00:00:00Z,R/38/124,0,0,0,1,0,0
2617,38,1983-12-01T00:00:00Z,R/38/49,0,0,0,0,1,0
2618,38,1983-12-01T00:00:00Z,R/38/50,0,1,0,1,1,0
2619,38,1983-12-01T00:00:00Z,R/38/51,0,0,0,0,1,0
2620,38,1983-12-03T00:00:00Z,R/38/35A,0,0,0,0,0,0
2621,38,1983-12-03T00:00:00Z,R/38/35B,0,0,0,0,0,0
2622,38,1983-12-06T00:00:00Z,R/38/38,1,0,0,0,0,0
2623,38,1983-12-07T00:00:00Z,R/38/226,0,0,0,0,0,0
2624,38,1983-12-07T00:00:00Z,R/38/228A,0,0,0,0,0,0
2625,38,1983-12-07T00:00:00Z,R/38/232,0,0,0,0,0,0
2626,38,1983-12-07T00:00:00Z,R/38/233,0,0,0,0,0,0
2627,38,1983-12-07T00:00:00Z,R/38/234/XII,0,0,0,0,0,0
2628,38,1983-12-07T00:00:00Z,R/38/235,0,0,0,0,0,0
2629,38,1983-12-07T00:00:00Z,R/38/236A,0,0,0,0,0,0
2630,38,1983-12-07T00:00:00Z,R/38/236C,0,0,0,0,0,0
2631,38,1983-12-07T00:00:00Z,R/38/237,0,0,0,0,0,0
2632,38,1983-12-07T00:00:00Z,R/38/238,0,0,0,0,0,0
2633,38,1983-12-07T00:00:00Z,R/38/239,0,0,0,0,0,0
2634,38,1983-12-06T00:00:00Z,R/38/128,0,0,0,0,0,0
2635,38,1983-12-06T00:00:00Z,R/38/132,0,0,0,0,0,0
2636,38,1983-12-06T00:00:00Z,R/38/133,0,0,0,0,0,0
2637,38,1983-12-01T00:00:00Z,R/38/416,0,0,0,0,1,0
2638,38,1983-12-01T00:00:00Z,R/38/419,0,0,0,0,1,0
2639,38,1983-12-07T00:00:00Z,R/38/451,0,0,0,0,0,0
2791,40,1985-10-06T00:00:00Z,R/40/5,0,0,0,0,0,0
2792,40,1985-11-06T00:00:00Z,R/40/6,1,1,1,0,0,0
2793,40,1985-11-03T00:00:00Z,R/40/7,0,0,0,0,0,0
2794,40,1985-11-02T00:00:00Z,R/40/11,0,0,0,1,0,0
2795,40,1985-11-04T00:00:00Z,R/40/12,0,0,0,0,0,0
2796,40,1985-11-02T00:00:00Z,R/40/18,0,0,1,0,0,0
2797,40,1985-11-05T00:00:00Z,R/40/19,0,0,0,0,0,0
2798,40,1985-11-04T00:00:00Z,R/40/21,0,0,0,0,0,0
2799,40,1985-11-06T00:00:00Z,R/40/23,0,0,0,0,0,1
2800,40,1985-11-06T00:00:00Z,R/40/25,0,0,0,1,1,0
2801,40,1985-11-06T00:00:00Z,R/40/27,0,0,0,1,0,0
2802,40,1985-11-06T00:00:00Z,R/40/28,0,0,0,1,0,0
2803,40,1985-12-02T00:00:00Z,R/40/50,0,0,0,0,0,0
2804,40,1985-12-02T00:00:00Z,R/40/51,0,0,0,0,1,0
2805,40,1985-12-02T00:00:00Z,R/40/52,0,0,0,0,1,1
2806,40,1985-12-02T00:00:00Z,R/40/53,0,0,0,0,1,0
2807,40,1985-12-02T00:00:00Z,R/40/56,0,0,0,0,1,0
2808,40,1985-12-02T00:00:00Z,R/40/57,0,0,0,0,1,0
2809,40,1985-12-02T00:00:00Z,R/40/58,0,0,0,0,0,0
2810,40,1985-12-02T00:00:00Z,R/40/59A,0,0,0,0,0,0
2811,40,1985-12-02T00:00:00Z,R/40/59B,0,0,0,0,0,0
2812,40,1985-12-02T00:00:00Z,R/40/62,0,0,0,0,1,0
2813,40,1985-12-03T00:00:00Z,R/40/63,0,0,0,0,0,0
2814,40,1985-12-03T00:00:00Z,R/40/64A,0,0,0,0,0,0
2815,40,1985-12-03T00:00:00Z,R/40/64B,0,0,0,0,1,0
2816,40,1985-12-03T00:00:00Z,R/40/64C,0,0,0,0,0,0
2817,40,1985-12-03T00:00:00Z,R/40/64D,0,0,0,1,0,0
2818,40,1985-12-03T00:00:00Z,R/40/64E,1,1,0,0,0,1
2819,40,1985-12-03T00:00:00Z,R/40/64F,0,0,0,1,0,0
2820,40,1985-12-03T00:00:00Z,R/40/64G,0,0,0,1,0,0
2821,40,1985-12-03T00:00:00Z,R/40/64I,0,0,0,1,0,0
2822,40,1985-12-04T00:00:00Z,R/40/67,0,0,0,0,0,1
2823,40,1985-12-04T00:00:00Z,R/40/69,0,0,0,0,0,0
2824,40,1985-12-04T00:00:00Z,R/40/70,0,0,0,0,0,0
2825,40,1985-12-05T00:00:00Z,R/40/79,0,1,1,0,0,0
2826,40,1985-12-05T00:00:00Z,R/40/80A,0,1,0,0,0,0
2827,40,1985-12-05T00:00:00Z,R/40/80B,0,1,0,0,0,0
2828,40,1985-12-05T00:00:00Z,R/40/81,0,1,0,0,0,0
2829,40,1985-12-05T00:00:00Z,R/40/83,0,1,1,0,0,0
2830,40,1985-12-05T00:00:00Z,R/40/85,0,1,0,0,0,0
2831,40,1985-12-05T00:00:00Z,R/40/86,0,1,0,0,0,0
2832,40,1985-12-05T00:00:00Z,R/40/87,0,0,1,0,0,0
2833,40,1985-12-05T00:00:00Z,R/40/88,0,1,0,0,0,0
2834,40,1985-12-05T00:00:00Z,R/40/89A,0,1,1,0,0,0
2835,40,1985-12-05T00:00:00Z,R/40/89B,0,1,1,0,0,0
2836,40,1985-12-05T00:00:00Z,R/40/90,0,0,1,0,0,1
2837,40,1985-12-05T00:00:00Z,R/40/91B,0,0,1,0,0,0
2838,40,1985-12-05T00:00:00Z,R/40/92A,0,0,1,0,0,0
2839,40,1985-12-05T00:00:00Z,R/40/92C,0,0,1,0,0,0
2840,40,1985-12-05T00:00:00Z,R/40/93,1,1,1,0,0,0
2841,40,1985-12-05T00:00:00Z,R/40/94A,0,0,1,0,0,0
2842,40,1985-12-05T00:00:00Z,R/40/94F,0,0,1,0,0,0
2843,40,1985-12-05T00:00:00Z,R/40/94G,0,1,0,0,0,0
2844,40,1985-12-05T00:00:00Z,R/40/94H,0,1,1,0,0,0
2845,40,1985-12-05T00:00:00Z,R/40/94I,0,0,1,0,0,0
2846,40,1985-12-05T00:00:00Z,R/40/94K,0,0,1,0,0,0
2847,40,1985-12-05T00:00:00Z,R/40/94L,0,0,1,0,0,0
2848,40,1985-12-05T00:00:00Z,R/40/94M,0,1,1,0,0,0
2849,40,1985-12-05T00:00:00Z,R/40/94N,0,0,1,0,0,0
2850,40,1985-12-05T00:00:00Z,R/40/96A,1,0,0,1,0,0
2851,40,1985-12-05T00:00:00Z,R/40/96B,1,0,0,1,0,0
2852,40,1985-12-05T00:00:00Z,R/40/96C,1,0,0,0,0,0
2853,40,1985-12-05T00:00:00Z,R/40/96D,1,0,0,0,0,0
2854,40,1985-12-06T00:00:00Z,R/40/97A,0,0,0,0,1,0
2855,40,1985-12-06T00:00:00Z,R/40/97B,0,0,0,0,0,0
2856,40,1985-12-06T00:00:00Z,R/40/97C,0,0,0,0,0,0
2857,40,1985-12-06T00:00:00Z,R/40/97D,0,0,0,0,0,0
2858,40,1985-12-06T00:00:00Z,R/40/97E,0,0,0,0,0,0
2859,40,1985-12-06T00:00:00Z,R/40/97F,0,0,0,0,0,0
2860,40,1985-12-06T00:00:00Z,R/40/100,0,0,0,0,0,1
2861,40,1985-12-06T00:00:00Z,R/40/111,0,0,0,1,0,1
2862,40,1985-12-06T00:00:00Z,R/40/112,0,0,0,1,0,1
2863,40,1985-12-06T00:00:00Z,R/40/114,0,0,0,1,0,1
2864,40,1985-12-06T00:00:00Z,R/40/124,0,0,0,1,0,0
2865,40,1985-12-06T00:00:00Z,R/40/137,0,0,0,1,0,0
2866,40,1985-12-06T00:00:00Z,R/40/139,0,0,0,1,0,0
2867,40,1985-12-06T00:00:00Z,R/40/140,0,0,0,1,0,0
2868,40,1985-12-06T00:00:00Z,R/40/141,0,0,0,1,0,0
2869,40,1985-12-06T00:00:00Z,R/40/145,0,0,0,1,0,0
2870,40,1985-12-06T00:00:00Z,R/40/148,0,0,0,0,0,0
2871,40,1985-12-02T00:00:00Z,R/40/150,0,0,1,0,0,1
2872,40,1985-12-02T00:00:00Z,R/40/151A,0,0,1,0,0,0
2873,40,1985-12-02T00:00:00Z,R/40/151B,0,0,1,0,0,0
2874,40,1985-12-02T00:00:00Z,R/40/151C,0,1,1,0,0,0
2875,40,1985-12-02T00:00:00Z,R/40/151D,0,0,1,0,0,0
2876,40,1985-12-02T00:00:00Z,R/40/151E,0,1,1,0,0,0
2877,40,1985-12-02T00:00:00Z,R/40/151F,0,1,0,0,0,0
2878,40,1985-12-02T00:00:00Z,R/40/151H,0,0,1,0,0,0
2879,40,1985-12-02T00:00:00Z,R/40/152A,0,1,1,0,0,0
2880,40,1985-12-02T00:00:00Z,R/40/152B,0,1,1,0,0,0
2881,40,1985-12-02T00:00:00Z,R/40/152C,0,1,1,0,0,0
2882,40,1985-12-02T00:00:00Z,R/40/152E,0,0,1,0,0,0
2883,40,1985-12-02T00:00:00Z,R/40/152G,0,1,0,0,0,0
2884,40,1985-12-02T00:00:00Z,R/40/152H,0,1,1,0,0,0
2885,40,1985-12-02T00:00:00Z,R/40/152I,0,0,1,0,0,0
2886,40,1985-12-02T00:00:00Z,R/40/152J,0,0,1,0,0,0
2887,40,1985-12-02T00:00:00Z,R/40/152M,0,0,1,0,0,0
2888,40,1985-12-02T00:00:00Z,R/40/152N,0,0,1,0,0,0
2889,40,1985-12-02T00:00:00Z,R/40/152P,0,1,1,0,0,0
2890,40,1985-12-02T00:00:00Z,R/40/152Q,0,1,0,0,0,0
2891,40,1985-12-02T00:00:00Z,R/40/156A,0,0,0,0,0,0
2892,40,1985-12-02T00:00:00Z,R/40/156B,0,0,0,0,0,1
2893,40,1985-12-02T00:00:00Z,R/40/156C,0,0,0,0,0,0
2894,40,1985-12-02T00:00:00Z,R/40/158,0,0,0,0,0,0
2895,40,1985-12-02T00:00:00Z,R/40/159,0,0,0,0,0,0
2896,40,1985-12-02T00:00:00Z,R/40/161A,1,0,0,0,0,0
2897,40,1985-12-02T00:00:00Z,R/40/161B,1,0,0,1,0,0
2898,40,1985-12-02T00:00:00Z,R/40/161C,1,0,0,0,0,0
2899,40,1985-12-02T00:00:00Z,R/40/161D,1,0,0,1,1,0
2900,40,1985-12-02T00:00:00Z,R/40/161E,1,0,0,0,0,0
2901,40,1985-12-02T00:00:00Z,R/40/161F,1,0,0,0,0,0
2902,40,1985-12-02T00:00:00Z,R/40/161G,1,0,0,0,0,0
2903,40,1985-12-02T00:00:00Z,R/40/164A,0,0,0,0,0,0
2904,40,1985-12-02T00:00:00Z,R/40/164B,0,0,0,0,0,0
2905,40,1985-12-02T00:00:00Z,R/40/165A,1,0,0,0,0,0
2906,40,1985-12-02T00:00:00Z,R/40/165D,1,0,0,0,0,0
2907,40,1985-12-02T00:00:00Z,R/40/165E,1,0,0,0,0,0
2908,40,1985-12-02T00:00:00Z,R/40/165F,1,0,0,0,0,0
2909,40,1985-12-02T00:00:00Z,R/40/165G,1,0,0,0,0,0
2910,40,1985-12-02T00:00:00Z,R/40/165H,1,0,0,0,0,0
2911,40,1985-12-02T00:00:00Z,R/40/165I,1,0,0,0,0,0
2912,40,1985-12-02T00:00:00Z,R/40/165J,1,0,0,0,0,0
2913,40,1985-12-02T00:00:00Z,R/40/165K,1,0,0,0,0,0
2914,40,1985-12-02T00:00:00Z,R/40/167,1,0,0,0,0,0
2915,40,1985-12-02T00:00:00Z,R/40/168A,1,0,0,0,0,0
2916,40,1985-12-02T00:00:00Z,R/40/168B,1,0,0,0,1,0
2917,40,1985-12-02T00:00:00Z,R/40/168C,1,0,0,0,0,0
2918,40,1985-12-03T00:00:00Z,R/40/169,1,0,0,0,0,1
2919,40,1985-12-03T00:00:00Z,R/40/170,1,0,0,0,0,1
2920,40,1985-12-03T00:00:00Z,R/40/173,0,0,0,0,0,1
2921,40,1985-12-03T00:00:00Z,R/40/182,0,0,0,0,0,1
2922,40,1985-12-03T00:00:00Z,R/40/183,0,0,0,0,0,1
2923,40,1985-12-03T00:00:00Z,R/40/185,0,0,0,0,0,1
2924,40,1985-12-03T00:00:00Z,R/40/188,0,0,0,0,0,1
2925,40,1985-12-03T00:00:00Z,R/40/191,0,0,0,0,0,0
2926,40,1985-12-03T00:00:00Z,R/40/197,0,0,0,0,0,0
2927,40,1985-12-03T00:00:00Z,R/40/200,0,0,0,0,0,0
2928,40,1985-12-03T00:00:00Z,R/40/201,1,0,0,0,0,0
2929,40,1985-12-03T00:00:00Z,R/40/207,0,0,0,0,0,1
2930,40,1985-12-04T00:00:00Z,R/40/239,0,0,0,0,0,0
2931,40,1985-12-04T00:00:00Z,R/40/241B,0,0,0,0,0,0
2932,40,1985-12-04T00:00:00Z,R/40/243I,0,0,0,0,0,0
2933,40,1985-12-04T00:00:00Z,R/40/246A,1,0,0,0,0,0
2934,40,1985-12-04T00:00:00Z,R/40/246B,1,0,0,0,0,0
2935,40,1985-12-04T00:00:00Z,R/40/247,0,0,0,0,0,0
2936,40,1985-12-04T00:00:00Z,R/40/248,0,0,0,0,0,0
2937,40,1985-12-04T00:00:00Z,R/40/252,0,0,0,0,0,0
2938,40,1985-12-04T00:00:00Z,R/40/253A,0,0,0,0,0,0
2939,40,1985-12-04T00:00:00Z,R/40/253B,0,0,0,0,0,0
2940,40,1985-12-04T00:00:00Z,R/40/253C,0,0,0,0,0,0
2941,40,1985-12-04T00:00:00Z,R/40/254,0,0,0,0,0,0
2942,40,1985-12-04T00:00:00Z,R/40/255,0,0,0,0,0,0
2943,40,1985-12-04T00:00:00Z,R/40/257A,0,0,0,0,0,0
2944,40,1985-12-04T00:00:00Z,R/40/257B,0,0,0,0,0,0
2945,40,1985-12-04T00:00:00Z,R/40/257C,0,0,0,0,0,0
3102,42,1987-10-04T00:00:00Z,R/42/3,0,0,0,0,0,0
3103,42,1987-10-05T00:00:00Z,R/42/5,0,0,0,0,0,0
3104,42,1987-10-05T00:00:00Z,R/42/7,0,0,0,0,0,0
